topic,unified_time_s,time_source,frame_id,height,width,estimated_point_count,field_count,field_names,is_bigendian,point_step,row_step,is_dense,data_length_bytes
/ouster/points,1752754306.412891,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.4493864,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.451068,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.4517317,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.5053675,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.5115063,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.5124724,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.5483654,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.5576727,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.5656023,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.589812,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.601026,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.6109736,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.6448562,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.6568851,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.67265,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.6911283,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.701487,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.7065368,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.7420352,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.747453,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.7498,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.8025415,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.807331,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.8134446,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.852292,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.8552277,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.8574977,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.9024274,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.9089549,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.9098957,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.9580128,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.9634724,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.9658813,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.990694,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754306.992543,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.005201,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.048368,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.0570679,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.0584285,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.1017005,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.1067429,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.1073842,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.1507955,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.1586194,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.1611073,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.191338,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.194207,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.1985393,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.2415624,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.2437015,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.2499285,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.2932425,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.3066783,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.308651,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.3468075,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.3523736,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.3532472,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.3932402,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.4001164,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.4029934,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.443852,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.450193,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.460504,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.4981596,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.508296,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.509773,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.5551713,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.5662172,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.567298,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.5961826,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.6067138,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.6185265,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.6530194,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.6562228,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.6649055,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.7016358,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.7086415,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.7096386,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.7491264,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.7538588,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.754341,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.7909493,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.8006508,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
