unified_time_s,time_source,frame_id,latitude_deg,longitude_deg,altitude_m,status_code,service_code,cov_xx,cov_xy,cov_xz,cov_yx,cov_yy,cov_yz,cov_zx,cov_zy,cov_zz,covariance_type,x_local_m,y_local_m,z_local_m
1752754389.7496312,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064125326960.623,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754390.4996312,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064125326960.623,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754390.7496312,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064125326960.623,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754391.4996312,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064127247071.64,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754391.7496312,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064127247071.64,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754392.4996314,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064127247071.64,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754393.2496314,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064131087294.07,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754393.4996314,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064131087294.07,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754394.2496314,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064131087294.07,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754394.4996316,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064131087294.07,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754395.2496316,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064133007405.482,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754395.4996316,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064133007405.482,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754395.9996316,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064133007405.482,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754396.2496316,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064133007405.482,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754396.999632,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064134927517.025,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754397.249632,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064134927517.025,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754397.999632,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064134927517.025,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754398.749632,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064136847628.7,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754398.999632,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064136847628.7,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754399.7496321,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064140687852.436,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754399.9996321,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064140687852.436,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754400.7496321,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064140687852.436,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754400.9996321,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064142607964.504,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754401.7496321,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064142607964.504,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754401.9996324,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064142607964.504,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754402.7496324,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064142607964.504,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754402.9996324,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064142607964.504,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754403.7496324,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064146448189.031,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754403.9996324,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064146448189.031,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754404.7496326,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064146448189.031,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754404.9996326,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064146448189.031,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754405.7496326,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064146448189.031,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754405.9996326,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064148368301.49,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754406.7496326,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064150288414.082,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754406.9996326,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064150288414.082,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754407.7496328,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064150288414.082,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754407.9996328,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064150288414.082,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754408.7496328,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064152208526.805,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754408.9996328,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064152208526.805,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754409.749633,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064154128639.658,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754409.999633,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064154128639.658,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754410.749633,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064154128639.658,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754410.999633,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064154128639.658,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754411.749633,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064157968865.754,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754411.999633,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064157968865.754,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754412.7496333,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064157968865.754,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754412.9996333,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064159888979.0,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754413.4996333,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064159888979.0,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754413.7496333,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064161809092.379,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754414.7496336,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064161809092.379,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754414.9996336,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064161809092.379,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754415.7496336,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064163729205.887,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754415.9996336,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064163729205.887,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754416.7496336,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064165649319.527,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754417.7496338,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064165649319.527,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754418.7496338,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064167569433.297,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754419.4996338,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064169489547.2,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754419.7496338,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064169489547.2,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754420.499634,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064169489547.2,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754420.749634,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064169489547.2,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754421.499634,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064171409661.232,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754421.749634,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064171409661.232,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754422.4996343,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064173329775.396,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754422.7496343,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064173329775.396,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754423.4996343,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064173329775.396,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754423.7496343,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064175249889.69,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754424.4996343,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064177170004.115,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754425.4996345,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064177170004.115,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754426.2496345,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064179090118.672,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754426.4996345,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064179090118.672,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754427.2496345,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064179090118.672,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754427.4996345,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064179090118.672,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754428.2496347,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064181010233.361,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754428.4996347,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064181010233.361,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754429.2496347,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064181010233.361,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754429.4996347,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064181010233.361,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754430.2496347,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064182930348.18,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754430.499635,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064182930348.18,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754431.249635,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064184850463.13,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754431.499635,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064184850463.13,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754432.249635,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064184850463.13,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754432.499635,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064184850463.13,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754432.9996352,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064186770578.213,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754433.2496352,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064186770578.213,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754433.9996352,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064188690693.426,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754434.2496352,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064188690693.426,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754434.9996352,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064188690693.426,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754435.2496352,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064188690693.426,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754435.9996355,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064192530924.24,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754436.2496355,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064192530924.24,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754436.9996355,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064192530924.24,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754437.2496355,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064194451039.846,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754437.9996355,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064194451039.846,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754438.2496357,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064194451039.846,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754438.9996357,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064196371155.582,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754439.2496357,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064196371155.582,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754439.9996357,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064198291271.451,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754440.2496357,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064198291271.451,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754441.249636,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064200211387.45,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754441.999636,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064202131503.58,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754442.249636,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064202131503.58,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754443.2496362,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064202131503.58,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754444.2496362,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064204051619.842,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754444.4996362,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064204051619.842,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754445.2496362,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064205971736.234,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754445.4996362,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064207891852.758,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754446.2496364,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064207891852.758,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754446.4996364,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064207891852.758,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754447.2496364,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064209811969.408,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754447.4996364,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064209811969.408,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754448.2496364,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064211732086.193,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754448.4996367,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064211732086.193,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754449.2496367,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064211732086.193,2,450162.78646471957,314660.6597894543,1050.1949999999997
1752754449.4996367,header,sensor_box/imu_link,49.2696524,97.99167539999999,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064211732086.193,2,450162.78646471957,314660.6597894543,1050.1949999999997
