unified_time_s,time_source,frame_id,latitude_deg,longitude_deg,altitude_m,status_code,service_code,cov_xx,cov_xy,cov_xz,cov_yx,cov_yy,cov_yz,cov_zx,cov_zy,cov_zz,covariance_type,x_local_m,y_local_m,z_local_m,dt_s,dx_m,dy_m,dz_m,step_distance_2d_m,step_distance_3d_m,speed_2d_mps,speed_3d_mps,speed_2d_kmph,speed_3d_kmph
1752754339.749626,header,sensor_box/imu_link,43.7691285,87.3012084,10188.344,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064054282945.104,2,-369876.8916519709,-297654.8598547764,-997.628999999999,0.25,99.12151378090493,141.4091491549625,0.47400000000016007,172.68937998310307,172.69003050248315,690.7575199324123,690.7601220099326,2486.7270717566844,2486.7364392357576
1752754340.7496262,header,sensor_box/imu_link,44.3821949,88.31193259999999,10416.972,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064054282945.104,2,-292346.70072273025,-229408.6203843114,-769.0010000000002,1.000000238418579,77530.19092924066,68246.23947046502,228.6279999999988,103288.3328715522,103288.58590447907,103288.30824570051,103288.56127856705,371837.90968452184,371838.8206028414
1752754340.9996262,header,sensor_box/imu_link,44.7056411,88.8608885,10537.66,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064054282945.104,2,-250237.6310687789,-193402.75410129197,-648.3130000000001,0.25,42109.06965395136,36005.86628301942,120.6880000000001,55403.93626730868,55404.06771623674,221615.74506923472,221616.27086494697,797816.682249245,797818.5751138091
1752754341.9996262,header,sensor_box/imu_link,45.2838574,89.86791219999999,10753.462,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064056203051.27,2,-172991.2964789181,-129036.01001692166,-432.5110000000004,1.0,77246.33458986078,64366.74408437031,215.80199999999968,100548.86350223726,100549.09508342054,100548.86350223726,100549.09508342054,361975.90860805416,361976.74230031396
1752754342.2496262,header,sensor_box/imu_link,45.2850652,89.8693215,10753.913,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064058123157.568,2,-172883.19250943072,-128901.55833594115,-432.0599999999995,0.25,108.10396948739071,134.45168098050635,0.4510000000009313,172.52165874873378,172.52224824182693,690.0866349949351,690.0889929673077,2484.3118859817664,2484.320374682308
1752754342.9996264,header,sensor_box/imu_link,45.2886885,89.87355,10755.266,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064056203051.27,2,-172558.8345764313,-128498.21442494988,-430.70700000000033,0.7500002384185791,324.35793299940997,403.3439109912724,1.352999999999156,517.5851420137417,517.5869104241192,690.113303303878,690.1156611836318,2484.407891893961,2484.4163802610747
1752754343.2496264,header,sensor_box/imu_link,45.2898962,89.8749598,10755.716,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064060043264.0,2,-172450.69225316192,-128363.77387591892,-430.2569999999996,0.25,108.14232326939236,134.4405490309582,0.4500000000007276,172.53702010249057,172.53760693207505,690.1480804099623,690.1504277283002,2484.5330894758645,2484.5415398218806
1752754344.2496264,header,sensor_box/imu_link,45.2947263,89.88059969999999,10757.519,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064060043264.0,2,-172018.0692647929,-127826.08960343836,-428.4539999999997,1.0,432.6229883690248,537.684272480561,1.8029999999998836,690.1210233997335,690.123378641309,690.1210233997335,690.123378641309,2484.4356842390407,2484.4441631087125
1752754344.4996264,header,sensor_box/imu_link,45.2959337,89.8820099,10757.97,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064060043264.0,2,-171909.89625849773,-127691.68245025464,-428.0030000000006,0.25,108.1730062951683,134.4071531837253,0.45099999999911233,172.53023537307286,172.53082483686188,690.1209414922914,690.1232993474475,2484.435389372249,2484.4438776508114
1752754345.2496266,header,sensor_box/imu_link,45.2995555,89.8862412,10759.322,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064061963370.562,2,-171585.32354432074,-127288.5055184995,-426.65099999999984,0.7500002384185791,324.5727141769894,403.17693175513705,1.3520000000007713,517.5896879649981,517.591453746779,690.1193645702931,690.1217189452525,2484.4297124530553,2484.4381882029093
1752754345.4996266,header,sensor_box/imu_link,45.3007627,89.8876519,10759.772,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064061963370.562,2,-171477.11218424453,-127154.12062921344,-426.2009999999991,0.25,108.21136007620953,134.3848892860551,0.4500000000007276,172.53694363227942,172.53753046212398,690.1477745291177,690.1501218484959,2484.5319883048237,2484.5404386545856
1752754346.4996266,header,sensor_box/imu_link,45.3055909,89.8932956,10761.574,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064063883477.256,2,-171044.197707132,-126616.6478637658,-424.3989999999994,1.0,432.9144771125284,537.4727654476446,1.8019999999997367,690.1390570686118,690.1414096368603,690.1390570686118,690.1414096368603,2484.5006054470027,2484.509074692697
1752754347.4996269,header,sensor_box/imu_link,45.3104183,89.8989409,10763.376,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064063883477.256,2,-170611.1604979183,-126079.26415391032,-422.59699999999975,1.000000238418579,433.0372092137113,537.3837098554795,1.801999999999623,690.1467062745702,690.1490588167442,690.1465417308124,690.1488942724254,2484.5275502309246,2484.5360193807314
1752754347.7496269,header,sensor_box/imu_link,45.0540556,89.44505769999999,10667.691,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064063883477.256,2,-205427.4349628773,-154617.4293762989,-518.2819999999992,0.25,-34816.27446495902,-28538.16522238859,-95.68499999999949,45017.772511306095,45017.87420013224,180071.09004522438,180071.49680052896,648255.9241628078,648257.3884819043
1752754348.4996269,header,sensor_box/imu_link,45.0398815,89.4179788,10662.401,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064065803584.078,2,-207504.59140887216,-156195.2829707519,-523.5720000000001,0.75,-2077.1564459948568,-1577.8535944529867,-5.290000000000873,2608.486317132255,2608.491681176345,3477.98175617634,3477.988908235127,12520.734322234823,12520.760069646458
1752754348.7496269,header,sensor_box/imu_link,45.0411,89.4193686,10662.856,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064067723691.031,2,-207397.9832368765,-156059.64017122,-523.1170000000002,0.25,106.608171995671,135.64279953189543,0.45499999999992724,172.52324887130007,172.52384886185604,690.0929954852003,690.0953954474242,2484.334783746721,2484.343423610727
1752754349.499627,header,sensor_box/imu_link,44.4880999,88.4642585,10456.485,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064069643798.12,2,-280662.15204914665,-217619.3297118501,-729.4879999999994,0.7500002384185791,-73264.16881227016,-61559.68954063009,-206.37099999999919,95693.43659881581,95693.65912682629,127591.20823826831,127591.50494218797,459328.34965776594,459329.4177918767
1752754349.749627,header,sensor_box/imu_link,44.4893415,88.46560509999999,10456.948,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064065803584.078,2,-280558.8576439028,-217481.11543208093,-729.0249999999996,0.25,103.29440524382517,138.2142797691631,0.46299999999973807,172.54831580396277,172.54893698827607,690.1932632158511,690.1957479531043,2484.6957475770637,2484.7046926311755
1752754350.499627,header,sensor_box/imu_link,44.1716033,87.9298319,10338.415,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064069643798.12,2,-321656.7144981956,-252851.57006165164,-847.5579999999991,0.75,-41097.8568542928,-35370.45462957071,-118.53299999999945,54222.715707703734,54222.845266460805,72296.95427693831,72297.12702194774,260269.03539697794,260269.65727901188
1752754350.749627,header,sensor_box/imu_link,43.9302178,87.5303011,10248.398,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064069643798.12,2,-352303.7487792705,-279722.4810065313,-937.5749999999988,0.25,-30647.034281074884,-26870.910944879637,-90.01699999999971,40758.88326773725,40758.98266999951,163035.533070949,163035.93067999804,586927.9190554164,586929.3504479929
1752754351.499627,header,sensor_box/imu_link,44.5522227,88.5670791,10480.411,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-272775.0343275575,-210481.2122676105,-705.5619999999999,0.75,79528.71445171302,69241.26873892077,232.0129999999989,105447.47374364904,105447.72898905753,140596.63165819872,140596.97198541005,506147.8739695154,506149.0991474762
1752754351.7496274,header,sensor_box/imu_link,44.5534617,88.5684307,10480.873,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-272671.35638449463,-210343.2874185176,-705.1000000000004,0.2500002384185791,103.67794306285214,137.92484909290215,0.46199999999953434,172.5467469268657,172.54736543640368,690.1863294944868,690.1888035302793,2484.6707861801524,2484.6796927090054
1752754352.4996274,header,sensor_box/imu_link,44.8342921,89.04803749999999,10585.671,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-235881.88723458996,-179081.39029124635,-600.3019999999997,0.75,36789.469149904675,31261.89712727125,104.79800000000068,48278.06181204749,48278.17555530327,64370.749082729984,64370.90074040436,231734.69669782795,231735.2426654557
1752754352.7496274,header,sensor_box/imu_link,44.8355194,89.0494112,10586.129,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-235776.5140543702,-178944.767880196,-599.8439999999991,0.25,105.37318021975807,136.622411050339,0.4580000000005384,172.5375040703713,172.53811194873265,690.1500162814853,690.1524477949306,2484.540058613347,2484.54881206175
1752754353.7496274,header,sensor_box/imu_link,45.34057,89.9342617,10774.63,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064073484012.682,2,-167901.78798287167,-122722.79226335864,-411.3429999999989,1.0,67874.72607149853,56221.97561683737,188.50100000000026,88135.62833236749,88135.82991138291,88135.62833236749,88135.82991138291,317288.26199652295,317288.9876809785
1752754353.9996276,header,sensor_box/imu_link,45.3417754,89.93567589999999,10775.08,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064071563905.334,2,-167793.30814632252,-122588.60774915664,-410.893,0.2500002384185791,108.47983654914424,134.1845142020029,0.4499999999989086,172.54958356761273,172.55017035446986,690.197676046654,690.2000231918441,2484.7116337679545,2484.720083490639
1752754354.7496276,header,sensor_box/imu_link,45.6008015,90.399914,10871.756,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064073484012.682,2,-132182.73453026803,-93753.95419498932,-314.2170000000005,0.75,35610.57361605449,28834.653554167322,96.67599999999948,45820.848953869136,45820.950940615214,61094.46527182552,61094.60125415362,219940.07497857185,219940.56451495303
1752754354.9996276,header,sensor_box/imu_link,45.6019953,90.4013496,10872.201,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064075404120.162,2,-132072.6131518564,-93621.0609868797,-313.771999999999,0.25,110.12137841162621,132.89320810961362,0.4450000000014711,172.5900424269652,172.59061611206343,690.3601697078608,690.3624644482537,2485.296610948299,2485.3048720137135
1752754355.7496276,header,sensor_box/imu_link,45.5901533,90.377656,10867.782,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064075404120.162,2,-133890.0914825422,-94939.30639685428,-318.1909999999989,0.75,-1817.4783306857862,-1318.245409974581,-4.418999999999869,2245.2167920785387,2245.2211407771047,2993.6223894380514,2993.6281877028064,10777.040601976985,10777.061475730103
1752754355.9996276,header,sensor_box/imu_link,45.8444347,90.8421748,10962.676,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064079244335.514,2,-98257.98605336432,-66632.83043065268,-223.29700000000048,0.25,35632.10542917787,28306.4759662016,94.89399999999841,45507.180960164915,45507.279899071444,182028.72384065966,182029.11959628577,655303.4058263748,655304.8305466288
1752754356.7496278,header,sensor_box/imu_link,45.8479826,90.8465426,10964.0,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064079244335.514,2,-97922.94275674628,-66237.88000926812,-221.973,0.7500002384185791,335.04329661803786,394.95042138456483,1.324000000000467,517.9187638621793,517.9204561865923,690.5581322937207,690.5603887255543,2486.009276257395,2486.0173994119955
1752754356.9996278,header,sensor_box/imu_link,45.8491651,90.8479988,10964.442,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064077324227.771,2,-97811.24120252176,-66106.24471140435,-221.53099999999904,0.25,111.7015542245208,131.6352978637733,0.4420000000009736,172.6415038739465,172.64206968134354,690.566015495786,690.5682787253742,2486.03765578483,2486.045803411347
1752754357.7496278,header,sensor_box/imu_link,45.5997059,90.3891363,10871.347,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064079244335.514,2,-133009.46563928702,-93875.91582910216,-314.6260000000002,0.75,-35198.22443676526,-27769.671117697813,-93.09500000000116,44833.8001677975,44833.896821099814,59778.400223729994,59778.52909479975,215202.24080542798,215202.7047412791
1752754357.9996278,header,sensor_box/imu_link,45.6008997,90.3905718,10871.792,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064079244335.514,2,-132899.3519316316,-93743.02262099324,-314.1810000000005,0.25,110.11370765542961,132.89320810891513,0.44499999999970896,172.5851481880896,172.58572188945655,690.3405927523584,690.3428875578262,2485.2261339084903,2485.234395208174
1752754358.749628,header,sensor_box/imu_link,45.8286542,90.8050828,10956.788,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064081164443.389,2,-101103.22300519393,-68389.50765511664,-229.1849999999995,0.7500002384185791,31796.12892643767,25353.514965876602,84.996000000001,40666.87270778975,40666.96153084947,54222.47970685758,54222.59813756622,195200.9269446873,195201.3532952384
1752754358.999628,header,sensor_box/imu_link,45.6056745,90.3963148,10873.574,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064081164443.389,2,-132458.8203934459,-93211.49431635298,-312.39899999999943,0.25,-31355.597388251976,-24821.98666123634,-83.21399999999994,39991.30542236336,39991.39199821063,159965.22168945344,159965.56799284252,575874.7980820324,575876.0447742331
1752754359.999628,header,sensor_box/imu_link,45.6104484,90.4020596,10875.356,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064083084551.39,2,-132018.15078164655,-92680.06619925582,-310.6170000000002,1.0,440.66961179935606,531.4281170971663,1.7819999999992433,690.366243674207,690.3685435539735,690.366243674207,690.3685435539735,2485.318477227145,2485.326756794305
1752754360.9996283,header,sensor_box/imu_link,45.3755044,89.97531529999999,10787.669,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064083084551.39,2,-164752.6663467886,-118833.9126441906,-398.3040000000001,1.000000238418579,-32734.515565142065,-26153.84644493478,-87.6869999999999,41899.54884184024,41899.640597023325,41899.53885221172,41899.63060737293,150838.3398679622,150838.67018654256
1752754361.2496283,header,sensor_box/imu_link,45.6318223,90.4372717,10883.333,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064085004659.523,2,-129317.11637877084,-90300.73453498931,-302.6399999999994,0.25,35435.549968017775,28533.178109201282,95.66400000000067,45495.279475427866,45495.38005279419,181981.11790171146,181981.52021117677,655132.0244461612,655133.4727602364
1752754361.9996283,header,sensor_box/imu_link,45.9053789,90.9374374,10985.418,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064085004659.523,2,-90950.62409803084,-59848.55311985031,-200.5550000000003,0.75,38366.49228074,30452.181415139006,102.08499999999913,48982.88561190142,48982.991989218506,65310.514149201896,65310.655985624675,235117.85093712682,235118.36154824882
1752754362.2496283,header,sensor_box/imu_link,46.1926621,91.4741458,11092.601,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064085004659.523,2,-49781.03033018701,-27868.33358238769,-93.3719999999994,0.25,41169.59376784383,31980.219537462617,107.18300000000089,52131.275571134756,52131.38575627047,208525.10228453903,208525.5430250819,750690.3682243405,750691.9548902948
1752754362.9996283,header,sensor_box/imu_link,47.1653745,93.3727155,11455.182,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064086924767.793,2,95853.62582375832,80413.5154739153,269.20900000000074,0.75,145634.65615394534,108281.84905630298,362.58100000000013,181478.4061758585,181478.7683810738,241971.208234478,241971.6911747651,871096.3496441208,871098.0882291544
1752754363.2496283,header,sensor_box/imu_link,47.5319736,94.1236571,11591.64,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064088844876.184,2,153456.52642187348,121223.14061118838,405.66699999999946,0.25,57602.90059811516,40809.62513727309,136.45799999999872,70594.04834092665,70594.18022717489,282376.1933637066,282376.72090869956,1016554.2961093438,1016556.1952713184
1752754363.9996283,header,sensor_box/imu_link,47.7139857,94.5025922,11659.339,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064088844876.184,2,182523.71473377003,141484.63490140173,473.366,0.75,29067.18831189655,20261.494290213348,67.69900000000052,35432.04181572949,35432.10649095259,47242.722420972656,47242.808654603454,170073.80071550157,170074.11115657244
1752754364.2496283,header,sensor_box/imu_link,47.9260432,94.9525772,11738.167,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064088844876.184,2,217040.9677740095,165090.76782029626,552.1939999999995,0.25,34517.25304023948,23606.132918894524,78.82799999999952,41817.34411495351,41817.4184124513,167269.37645981403,167269.6736498052,602169.7552553305,602170.8251392987
1752754365.2496283,header,sensor_box/imu_link,49.2656661,97.9845699,12234.695,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064088844876.184,2,449617.74087102734,314216.9069033053,1048.7219999999998,1.0,232576.77309701784,149126.13908300907,496.52800000000025,276279.859457809,276280.3056355655,276279.859457809,276280.3056355655,994607.4940481124,994609.1002880358
1752754366.2496288,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064092685093.371,2,450162.7864647196,314660.6597894543,1050.1949999999997,1.0000004768371582,545.0455936922808,443.75288614898454,1.4729999999999563,702.8451630116867,702.846706542703,702.8448278691563,702.8463713994366,2530.241380328963,2530.2469370379717
1752754366.4996288,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064092685093.371,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754367.2496288,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064092685093.371,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754367.4996288,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064092685093.371,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754368.249629,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064094605202.162,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.7500002384185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754368.999629,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064094605202.162,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754369.249629,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064096525311.082,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754369.999629,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064096525311.082,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754370.2496293,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064096525311.082,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.2500002384185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754370.9996293,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064098445420.137,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754371.2496293,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064098445420.137,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754372.2496293,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064100365529.318,2,450162.7864647196,314660.6597894543,1050.1949999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754373.2496295,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064100365529.318,2,450162.7864647196,314660.6597894543,1050.1949999999997,1.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754374.2496295,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064100365529.318,2,450162.7864647196,314660.6597894543,1050.1949999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754375.2496295,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064104205748.078,2,450162.7864647196,314660.6597894543,1050.1949999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754375.4996295,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064104205748.078,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754376.2496295,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064104205748.078,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754376.9996295,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064104205748.078,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754377.24963,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064106125857.652,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.2500004768371582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754377.99963,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064108045967.36,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754378.24963,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064108045967.36,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754378.99963,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064108045967.36,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754379.24963,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064108045967.36,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754379.9996302,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064109966077.195,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.7500002384185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754380.2496302,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064109966077.195,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754380.9996302,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064111886187.168,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754381.2496302,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064111886187.168,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752754381.7496302,header,sensor_box/imu_link,49.2696524,97.9916754,12236.168,-1,0,18446744065119.617,0.0,0.0,0.0,18446744065119.617,0.0,0.0,0.0,14064111886187.168,2,450162.7864647196,314660.6597894543,1050.1949999999997,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
