topic,unified_time_s,time_source,frame_id,height,width,distortion_model,d_len,k_00,k_11,k_02,k_12,p_00,p_11,p_02,p_12
/zed2i/zed_node/right/camera_info,1752754326.6296709,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.6296709,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.696352,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.696352,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.696352,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.696352,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.7631989,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.7631989,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.7631989,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.7631989,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.829613,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.829613,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.829613,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.829613,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.8964958,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.8964958,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.8964958,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.8964958,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.963111,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754326.963111,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.963111,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754326.963111,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.029595,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.029595,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.029595,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.029595,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.096499,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.096499,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.096499,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.096499,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.1630368,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.1630368,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.1630368,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.1630368,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.229714,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.229714,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.229714,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.229714,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.2965178,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.2965178,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.2965178,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.2965178,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.3631608,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.3631608,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.3631608,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.3631608,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.429651,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.429651,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.429651,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.429651,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.4965239,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.4965239,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.4965239,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.4965239,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.5631468,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.5631468,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.5631468,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.5631468,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.629683,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.629683,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.629683,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.629683,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.6965148,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.6965148,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.6965148,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.6965148,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.763171,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.763171,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.763171,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.763171,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.829624,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.829624,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.829624,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.829624,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.896551,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.896551,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.896551,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.896551,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.963153,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754327.963153,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.963153,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754327.963153,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.029685,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.029685,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.029685,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.029685,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.0965219,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.0965219,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.0965219,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.0965219,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.163169,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.163169,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.163169,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.163169,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.229797,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.229797,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.229797,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.229797,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.2965438,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.2965438,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.2965438,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.2965438,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.3629658,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.3629658,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.3629658,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.3629658,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.429991,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/left/camera_info,1752754328.429991,header_fallback,zed2i_left_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
/zed2i/zed_node/right/camera_info,1752754328.429991,header_fallback,zed2i_right_camera_optical_frame,576,1024,rational_polynomial,8,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375,756.9974365234375,756.9974365234375,534.0882568359375,288.16693115234375
