topic,unified_time_s,time_source,frame_id,format,data_length_bytes
/zed2i/zed_node/right/image_rect_color/compressed,1752754399.735086,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,360616
/zed2i/zed_node/left/image_rect_color/compressed,1752754399.8020859,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,353518
/zed2i/zed_node/left/image_rect_color/compressed,1752754399.868685,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,353294
/zed2i/zed_node/right/image_rect_color/compressed,1752754399.868685,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,359981
/zed2i/zed_node/left/image_rect_color/compressed,1752754399.9352188,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,353411
/zed2i/zed_node/right/image_rect_color/compressed,1752754399.9352188,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,360405
/zed2i/zed_node/left/image_rect_color/compressed,1752754400.002034,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,353045
/zed2i/zed_node/right/image_rect_color/compressed,1752754400.002034,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,360134
/zed2i/zed_node/left/image_rect_color/compressed,1752754400.0686789,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,352690
/zed2i/zed_node/right/image_rect_color/compressed,1752754400.0686789,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,359394
/zed2i/zed_node/left/image_rect_color/compressed,1752754400.6687448,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,345393
/zed2i/zed_node/right/image_rect_color/compressed,1752754400.6687448,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,347645
/zed2i/zed_node/left/image_rect_color/compressed,1752754400.735432,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,345242
/zed2i/zed_node/right/image_rect_color/compressed,1752754400.735432,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,346379
/zed2i/zed_node/left/image_rect_color/compressed,1752754400.802284,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,345042
/zed2i/zed_node/right/image_rect_color/compressed,1752754400.802284,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,346891
/zed2i/zed_node/left/image_rect_color/compressed,1752754400.8685899,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,344765
/zed2i/zed_node/left/image_rect_color/compressed,1752754400.935427,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,345404
/zed2i/zed_node/right/image_rect_color/compressed,1752754400.935427,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,350364
/zed2i/zed_node/left/image_rect_color/compressed,1752754401.0021799,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,345097
/zed2i/zed_node/right/image_rect_color/compressed,1752754401.0021799,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,350013
/zed2i/zed_node/left/image_rect_color/compressed,1752754401.06874,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,349839
/zed2i/zed_node/right/image_rect_color/compressed,1752754401.06874,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,350482
/zed2i/zed_node/left/image_rect_color/compressed,1752754401.66867,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,349328
/zed2i/zed_node/right/image_rect_color/compressed,1752754401.66867,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,353348
/zed2i/zed_node/left/image_rect_color/compressed,1752754401.73556,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,349389
/zed2i/zed_node/left/image_rect_color/compressed,1752754401.8033469,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,352583
/zed2i/zed_node/right/image_rect_color/compressed,1752754401.8033469,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,352667
/zed2i/zed_node/left/image_rect_color/compressed,1752754401.8686378,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,352334
/zed2i/zed_node/right/image_rect_color/compressed,1752754401.8686378,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,352078
/zed2i/zed_node/left/image_rect_color/compressed,1752754401.93555,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,350705
/zed2i/zed_node/right/image_rect_color/compressed,1752754401.93555,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,354454
/zed2i/zed_node/left/image_rect_color/compressed,1752754402.002195,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,350277
/zed2i/zed_node/right/image_rect_color/compressed,1752754402.002195,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,353466
/zed2i/zed_node/left/image_rect_color/compressed,1752754402.068667,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,348948
/zed2i/zed_node/right/image_rect_color/compressed,1752754402.068667,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,352516
/zed2i/zed_node/left/image_rect_color/compressed,1752754402.602129,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,344147
/zed2i/zed_node/right/image_rect_color/compressed,1752754402.602129,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,347786
/zed2i/zed_node/left/image_rect_color/compressed,1752754402.6689498,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,342948
/zed2i/zed_node/right/image_rect_color/compressed,1752754402.6689498,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,346073
/zed2i/zed_node/left/image_rect_color/compressed,1752754402.73559,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,342143
/zed2i/zed_node/right/image_rect_color/compressed,1752754402.73559,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,345654
/zed2i/zed_node/left/image_rect_color/compressed,1752754402.804174,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,341670
/zed2i/zed_node/right/image_rect_color/compressed,1752754402.804174,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,344821
/zed2i/zed_node/left/image_rect_color/compressed,1752754402.868985,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,340675
/zed2i/zed_node/right/image_rect_color/compressed,1752754402.868985,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,343873
/zed2i/zed_node/left/image_rect_color/compressed,1752754402.935526,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,340277
/zed2i/zed_node/right/image_rect_color/compressed,1752754402.935526,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,343462
/zed2i/zed_node/left/image_rect_color/compressed,1752754403.0021179,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,339650
/zed2i/zed_node/right/image_rect_color/compressed,1752754403.0021179,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,342656
/zed2i/zed_node/left/image_rect_color/compressed,1752754403.0707848,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,338833
/zed2i/zed_node/left/image_rect_color/compressed,1752754403.6021209,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,331044
/zed2i/zed_node/right/image_rect_color/compressed,1752754403.6021209,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,332723
/zed2i/zed_node/left/image_rect_color/compressed,1752754403.668988,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,330758
/zed2i/zed_node/left/image_rect_color/compressed,1752754403.735673,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,329944
/zed2i/zed_node/right/image_rect_color/compressed,1752754403.735673,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,331618
/zed2i/zed_node/left/image_rect_color/compressed,1752754403.802186,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,330828
/zed2i/zed_node/right/image_rect_color/compressed,1752754403.802186,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,332512
/zed2i/zed_node/left/image_rect_color/compressed,1752754403.869015,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,330015
/zed2i/zed_node/right/image_rect_color/compressed,1752754403.869015,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,331735
/zed2i/zed_node/left/image_rect_color/compressed,1752754403.9356978,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,331337
/zed2i/zed_node/right/image_rect_color/compressed,1752754403.9356978,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,332751
/zed2i/zed_node/left/image_rect_color/compressed,1752754404.002339,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,333048
/zed2i/zed_node/right/image_rect_color/compressed,1752754404.002339,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,333586
/zed2i/zed_node/left/image_rect_color/compressed,1752754404.6024349,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,339504
/zed2i/zed_node/right/image_rect_color/compressed,1752754404.6024349,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,340674
/zed2i/zed_node/left/image_rect_color/compressed,1752754404.66907,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,340936
/zed2i/zed_node/right/image_rect_color/compressed,1752754404.66907,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,342882
/zed2i/zed_node/left/image_rect_color/compressed,1752754404.73556,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,341532
/zed2i/zed_node/right/image_rect_color/compressed,1752754404.73556,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,343236
/zed2i/zed_node/left/image_rect_color/compressed,1752754404.80243,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,343302
/zed2i/zed_node/right/image_rect_color/compressed,1752754404.80243,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,344610
/zed2i/zed_node/left/image_rect_color/compressed,1752754404.869077,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,344405
/zed2i/zed_node/right/image_rect_color/compressed,1752754404.869077,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,345355
/zed2i/zed_node/left/image_rect_color/compressed,1752754404.9355738,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,346648
/zed2i/zed_node/right/image_rect_color/compressed,1752754404.9355738,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,347275
/zed2i/zed_node/left/image_rect_color/compressed,1752754405.002488,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,346040
/zed2i/zed_node/right/image_rect_color/compressed,1752754405.002488,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,347522
/zed2i/zed_node/right/image_rect_color/compressed,1752754405.6025999,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,337231
/zed2i/zed_node/left/image_rect_color/compressed,1752754405.6690118,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,334481
/zed2i/zed_node/right/image_rect_color/compressed,1752754405.6690118,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,335199
/zed2i/zed_node/right/image_rect_color/compressed,1752754405.7357378,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,333057
/zed2i/zed_node/left/image_rect_color/compressed,1752754405.80248,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,330443
/zed2i/zed_node/right/image_rect_color/compressed,1752754405.80248,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,332148
/zed2i/zed_node/left/image_rect_color/compressed,1752754405.8690228,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,328913
/zed2i/zed_node/right/image_rect_color/compressed,1752754405.8690228,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,330493
/zed2i/zed_node/left/image_rect_color/compressed,1752754405.935886,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,326577
/zed2i/zed_node/right/image_rect_color/compressed,1752754405.935886,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,327514
/zed2i/zed_node/left/image_rect_color/compressed,1752754406.002466,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,325275
/zed2i/zed_node/right/image_rect_color/compressed,1752754406.002466,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,326016
/zed2i/zed_node/left/image_rect_color/compressed,1752754406.0690079,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,322674
/zed2i/zed_node/left/image_rect_color/compressed,1752754406.6025338,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,300086
/zed2i/zed_node/right/image_rect_color/compressed,1752754406.6025338,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,302759
/zed2i/zed_node/left/image_rect_color/compressed,1752754406.669092,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,295243
/zed2i/zed_node/right/image_rect_color/compressed,1752754406.669092,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,298175
/zed2i/zed_node/left/image_rect_color/compressed,1752754406.735977,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,294372
/zed2i/zed_node/right/image_rect_color/compressed,1752754406.735977,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,293653
/zed2i/zed_node/left/image_rect_color/compressed,1752754406.835891,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,288061
/zed2i/zed_node/right/image_rect_color/compressed,1752754406.835891,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,292063
/zed2i/zed_node/left/image_rect_color/compressed,1752754406.9026248,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,287907
/zed2i/zed_node/right/image_rect_color/compressed,1752754406.9026248,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,291658
/zed2i/zed_node/left/image_rect_color/compressed,1752754406.969048,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,283966
/zed2i/zed_node/right/image_rect_color/compressed,1752754406.969048,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,288326
/zed2i/zed_node/left/image_rect_color/compressed,1752754407.002606,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,284175
/zed2i/zed_node/right/image_rect_color/compressed,1752754407.002606,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,288497
/zed2i/zed_node/left/image_rect_color/compressed,1752754407.636016,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,264816
/zed2i/zed_node/right/image_rect_color/compressed,1752754407.636016,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,269367
/zed2i/zed_node/left/image_rect_color/compressed,1752754407.7028818,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,263884
/zed2i/zed_node/right/image_rect_color/compressed,1752754407.7028818,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,267996
/zed2i/zed_node/left/image_rect_color/compressed,1752754407.735988,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,263222
/zed2i/zed_node/right/image_rect_color/compressed,1752754407.735988,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,263149
/zed2i/zed_node/left/image_rect_color/compressed,1752754407.835984,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,264473
/zed2i/zed_node/right/image_rect_color/compressed,1752754407.835984,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,265196
/zed2i/zed_node/left/image_rect_color/compressed,1752754407.90239,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,266276
/zed2i/zed_node/right/image_rect_color/compressed,1752754407.90239,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,266352
/zed2i/zed_node/left/image_rect_color/compressed,1752754407.935971,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,266922
/zed2i/zed_node/right/image_rect_color/compressed,1752754407.935971,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,266985
/zed2i/zed_node/left/image_rect_color/compressed,1752754408.03601,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,267089
/zed2i/zed_node/right/image_rect_color/compressed,1752754408.569371,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,256558
/zed2i/zed_node/left/image_rect_color/compressed,1752754408.6360319,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,257171
/zed2i/zed_node/right/image_rect_color/compressed,1752754408.6360319,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,255899
/zed2i/zed_node/left/image_rect_color/compressed,1752754408.7027478,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,256555
/zed2i/zed_node/right/image_rect_color/compressed,1752754408.7027478,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,255209
/zed2i/zed_node/left/image_rect_color/compressed,1752754408.769393,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,257761
/zed2i/zed_node/right/image_rect_color/compressed,1752754408.769393,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,257064
/zed2i/zed_node/left/image_rect_color/compressed,1752754408.8358998,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,259088
/zed2i/zed_node/right/image_rect_color/compressed,1752754408.8358998,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,258474
/zed2i/zed_node/left/image_rect_color/compressed,1752754408.902706,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,261910
/zed2i/zed_node/right/image_rect_color/compressed,1752754408.902706,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,260775
/zed2i/zed_node/left/image_rect_color/compressed,1752754408.9692688,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,263303
/zed2i/zed_node/right/image_rect_color/compressed,1752754408.9692688,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,262476
/zed2i/zed_node/left/image_rect_color/compressed,1752754409.5693948,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,268225
/zed2i/zed_node/right/image_rect_color/compressed,1752754409.5693948,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,267941
/zed2i/zed_node/left/image_rect_color/compressed,1752754409.635932,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,268057
/zed2i/zed_node/right/image_rect_color/compressed,1752754409.635932,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,267997
/zed2i/zed_node/left/image_rect_color/compressed,1752754409.702797,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,266114
/zed2i/zed_node/right/image_rect_color/compressed,1752754409.702797,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,265891
/zed2i/zed_node/left/image_rect_color/compressed,1752754409.7694888,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,264639
/zed2i/zed_node/right/image_rect_color/compressed,1752754409.7694888,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,264161
/zed2i/zed_node/left/image_rect_color/compressed,1752754409.8359518,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,264697
/zed2i/zed_node/right/image_rect_color/compressed,1752754409.8359518,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,264631
/zed2i/zed_node/left/image_rect_color/compressed,1752754409.9028718,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,265415
/zed2i/zed_node/right/image_rect_color/compressed,1752754409.9028718,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,265130
/zed2i/zed_node/left/image_rect_color/compressed,1752754409.9694529,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,266167
/zed2i/zed_node/right/image_rect_color/compressed,1752754409.9694529,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,265944
/zed2i/zed_node/left/image_rect_color/compressed,1752754410.0360239,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,267975
/zed2i/zed_node/left/image_rect_color/compressed,1752754410.569473,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,267452
/zed2i/zed_node/right/image_rect_color/compressed,1752754410.569473,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,273870
/zed2i/zed_node/left/image_rect_color/compressed,1752754410.6361928,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,267365
/zed2i/zed_node/right/image_rect_color/compressed,1752754410.6361928,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,273314
/zed2i/zed_node/left/image_rect_color/compressed,1752754410.7028458,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,265036
/zed2i/zed_node/right/image_rect_color/compressed,1752754410.7028458,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,271186
/zed2i/zed_node/left/image_rect_color/compressed,1752754410.7694108,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,264610
/zed2i/zed_node/right/image_rect_color/compressed,1752754410.7694108,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,270612
/zed2i/zed_node/left/image_rect_color/compressed,1752754410.83622,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,264796
/zed2i/zed_node/right/image_rect_color/compressed,1752754410.83622,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,271624
/zed2i/zed_node/left/image_rect_color/compressed,1752754410.9028869,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,266648
/zed2i/zed_node/right/image_rect_color/compressed,1752754410.9028869,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,272658
/zed2i/zed_node/left/image_rect_color/compressed,1752754410.969334,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,266643
/zed2i/zed_node/right/image_rect_color/compressed,1752754410.969334,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,273198
/zed2i/zed_node/left/image_rect_color/compressed,1752754411.5694258,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,257571
/zed2i/zed_node/right/image_rect_color/compressed,1752754411.5694258,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,258067
/zed2i/zed_node/left/image_rect_color/compressed,1752754411.6362848,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,255992
/zed2i/zed_node/right/image_rect_color/compressed,1752754411.6362848,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,256468
/zed2i/zed_node/left/image_rect_color/compressed,1752754411.7029638,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,254735
/zed2i/zed_node/right/image_rect_color/compressed,1752754411.7029638,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,254380
/zed2i/zed_node/left/image_rect_color/compressed,1752754411.769445,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,254154
/zed2i/zed_node/right/image_rect_color/compressed,1752754411.769445,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,254057
/zed2i/zed_node/left/image_rect_color/compressed,1752754411.8362808,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,254051
/zed2i/zed_node/right/image_rect_color/compressed,1752754411.8362808,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,253811
/zed2i/zed_node/left/image_rect_color/compressed,1752754411.9029229,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,253559
/zed2i/zed_node/right/image_rect_color/compressed,1752754411.9029229,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,253626
/zed2i/zed_node/left/image_rect_color/compressed,1752754411.969403,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,253529
/zed2i/zed_node/right/image_rect_color/compressed,1752754411.969403,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,254174
/zed2i/zed_node/left/image_rect_color/compressed,1752754412.56971,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,242250
/zed2i/zed_node/right/image_rect_color/compressed,1752754412.56971,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,250205
/zed2i/zed_node/left/image_rect_color/compressed,1752754412.636291,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,242258
/zed2i/zed_node/right/image_rect_color/compressed,1752754412.636291,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,249837
/zed2i/zed_node/left/image_rect_color/compressed,1752754412.702847,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,241768
/zed2i/zed_node/right/image_rect_color/compressed,1752754412.702847,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,248754
/zed2i/zed_node/left/image_rect_color/compressed,1752754412.7697148,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,241441
/zed2i/zed_node/right/image_rect_color/compressed,1752754412.7697148,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,248822
/zed2i/zed_node/left/image_rect_color/compressed,1752754412.836304,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,242468
/zed2i/zed_node/right/image_rect_color/compressed,1752754412.836304,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,249973
/zed2i/zed_node/left/image_rect_color/compressed,1752754412.9028249,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,244049
/zed2i/zed_node/right/image_rect_color/compressed,1752754412.9028249,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,250819
/zed2i/zed_node/left/image_rect_color/compressed,1752754412.969755,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,244227
/zed2i/zed_node/right/image_rect_color/compressed,1752754412.969755,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,250657
/zed2i/zed_node/left/image_rect_color/compressed,1752754413.5028758,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,245590
/zed2i/zed_node/right/image_rect_color/compressed,1752754413.5028758,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,252473
/zed2i/zed_node/left/image_rect_color/compressed,1752754413.6030319,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,245818
/zed2i/zed_node/right/image_rect_color/compressed,1752754413.6030319,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,252683
/zed2i/zed_node/left/image_rect_color/compressed,1752754413.636396,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,245940
/zed2i/zed_node/right/image_rect_color/compressed,1752754413.636396,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,253250
/zed2i/zed_node/left/image_rect_color/compressed,1752754413.703076,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,246985
/zed2i/zed_node/right/image_rect_color/compressed,1752754413.703076,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,254248
/zed2i/zed_node/left/image_rect_color/compressed,1752754413.769785,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,247685
/zed2i/zed_node/right/image_rect_color/compressed,1752754413.769785,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,254933
